Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?,source_file
28,Spectrogram 1,1,63.0,66.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,63.0,2MA04668_20250414_195300.wav,3.0,American Bittern,amebit,0.2158,0.0,,,,1.0,combined_annotations.csv
81,Spectrogram 1,1,183.0,186.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,183.0,2MA04668_20250414_195300.wav,3.0,Virginia Rail,virrai,0.7587,0.0,RWBL,,"verify RWBL pink, jenk",1.0,combined_annotations.csv
338,Spectrogram 1,1,804.0,807.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,804.0,2MA04668_20250414_195300.wav,3.0,American Bittern,amebit,0.8863,0.0,,,,1.0,combined_annotations.csv
339,Spectrogram 1,1,804.0,807.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,804.0,2MA04668_20250414_195300.wav,3.0,Red-winged Blackbird,rewbla,0.1184,1.0,,,,1.0,combined_annotations.csv
342,Spectrogram 1,1,810.0,813.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,810.0,2MA04668_20250414_195300.wav,3.0,Sora,sora,0.2203,0.0,,,,1.0,combined_annotations.csv
341,Spectrogram 1,1,810.0,813.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,810.0,2MA04668_20250414_195300.wav,3.0,American Bittern,amebit,0.465,0.0,,,,1.0,combined_annotations.csv
343,Spectrogram 1,1,810.0,813.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250414_195300.wav,810.0,2MA04668_20250414_195300.wav,3.0,Red-winged Blackbird,rewbla,0.1063,1.0,,,,1.0,combined_annotations.csv
1408,Spectrogram 1,1,6054.0,6057.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250415_195400.wav,54.0,2MA04668_20250415_195400.wav,3.0,Red-winged Blackbird,rewbla,0.7285,1.0,RWBL,,,1.0,combined_annotations.csv
5250,Spectrogram 1,1,27295.0,27298.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250509_060800.wav,2115.0,2MA04668_20250509_060800.wav,3.0,Least Bittern,leabit,0.1269,0.0,,,,1.0,combined_annotations.csv
5249,Spectrogram 1,1,27295.0,27298.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250509_060800.wav,2115.0,2MA04668_20250509_060800.wav,3.0,Red-winged Blackbird,rewbla,0.5798,1.0,RWBL,check,,1.0,combined_annotations.csv
10369,Spectrogram 1,1,64993.0,64996.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250515_202300.wav,1413.0,2MA04668_20250515_202300.wav,3.0,King Rail,kinrai4,0.3426,0.0,RWBL,check,"rain, RWBL check and conklaree",1.0,combined_annotations.csv
10371,Spectrogram 1,1,64993.0,64996.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250515_202300.wav,1413.0,2MA04668_20250515_202300.wav,3.0,Red-winged Blackbird,rewbla,0.2251,1.0,RWBL,check,"rain, RWBL check and conklaree",1.0,combined_annotations.csv
10372,Spectrogram 1,1,64993.0,64996.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250515_202300.wav,1413.0,2MA04668_20250515_202300.wav,3.0,Least Bittern,leabit,0.1062,0.0,,,,1.0,combined_annotations.csv
10370,Spectrogram 1,1,64993.0,64996.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250515_202300.wav,1413.0,2MA04668_20250515_202300.wav,3.0,Virginia Rail,virrai,0.2526,0.0,,,,1.0,combined_annotations.csv
11124,Spectrogram 1,1,75664.0,75667.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250517_202500.wav,84.0,2MA04668_20250517_202500.wav,3.0,King Rail,kinrai4,0.5029,0.0,RWBL,check,"rain, RWBL checks",1.0,combined_annotations.csv
11125,Spectrogram 1,1,75664.0,75667.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250517_202500.wav,84.0,2MA04668_20250517_202500.wav,3.0,Red-winged Blackbird,rewbla,0.1501,1.0,RWBL,check,,1.0,combined_annotations.csv
11126,Spectrogram 1,1,75664.0,75667.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250517_202500.wav,84.0,2MA04668_20250517_202500.wav,3.0,Virginia Rail,virrai,0.1218,0.0,,,,1.0,combined_annotations.csv
12536,Spectrogram 1,1,89386.0,89389.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250519_202700.wav,1806.0,2MA04668_20250519_202700.wav,3.0,Red-winged Blackbird,rewbla,0.2042,1.0,RWBL,,,1.0,combined_annotations.csv
12540,Spectrogram 1,1,89473.0,89476.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250519_202700.wav,1893.0,2MA04668_20250519_202700.wav,3.0,Red-winged Blackbird,rewbla,0.1443,1.0,,,,1.0,combined_annotations.csv
12600,Spectrogram 1,1,91135.0,91138.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250520_040000.wav,1155.0,2MA04668_20250520_040000.wav,3.0,King Rail,kinrai4,0.18,0.0,,,,1.0,combined_annotations.csv
13453,Spectrogram 1,1,95860.0,95863.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250520_202800.wav,2280.0,2MA04668_20250520_202800.wav,3.0,King Rail,kinrai4,0.4171,0.0,RWBL,check,faint checks,1.0,combined_annotations.csv
13454,Spectrogram 1,1,95860.0,95863.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250520_202800.wav,2280.0,2MA04668_20250520_202800.wav,3.0,Least Bittern,leabit,0.2099,0.0,,,,1.0,combined_annotations.csv
13455,Spectrogram 1,1,95860.0,95863.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250520_202800.wav,2280.0,2MA04668_20250520_202800.wav,3.0,Virginia Rail,virrai,0.1196,0.0,,,,1.0,combined_annotations.csv
14375,Spectrogram 1,1,106306.0,106309.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250522_203000.wav,726.0,2MA04668_20250522_203000.wav,3.0,Red-winged Blackbird,rewbla,0.6843,1.0,RWBL,jeer,"RWBL jeer, check",1.0,combined_annotations.csv
14747,Spectrogram 1,1,110545.0,110548.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250523_055500.wav,1365.0,2MA04668_20250523_055500.wav,3.0,King Rail,kinrai4,0.8243,0.0,RWBL,check,many RWBL checks,1.0,combined_annotations.csv
14748,Spectrogram 1,1,110545.0,110548.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250523_055500.wav,1365.0,2MA04668_20250523_055500.wav,3.0,Virginia Rail,virrai,0.1276,0.0,,,,1.0,combined_annotations.csv
17452,Spectrogram 1,1,132904.0,132907.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250527_040000.wav,924.0,2MA04668_20250527_040000.wav,3.0,King Rail,kinrai4,0.2701,0.0,NT,,Frogs! Green and Cricket frogs,1.0,combined_annotations.csv
18061,Spectrogram 1,1,136786.0,136789.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250527_203400.wav,1206.0,2MA04668_20250527_203400.wav,3.0,Red-winged Blackbird,rewbla,0.4727,1.0,,,,1.0,combined_annotations.csv
21478,Spectrogram 1,1,166633.0,166636.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250601_203800.wav,1053.0,2MA04668_20250601_203800.wav,3.0,Red-winged Blackbird,rewbla,0.1157,1.0,,,,1.0,combined_annotations.csv
21479,Spectrogram 1,1,166633.0,166636.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250601_203800.wav,1053.0,2MA04668_20250601_203800.wav,3.0,American Bittern,amebit,0.1113,0.0,,,,1.0,combined_annotations.csv
21477,Spectrogram 1,1,166633.0,166636.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250601_203800.wav,1053.0,2MA04668_20250601_203800.wav,3.0,Least Bittern,leabit,0.1413,0.0,,,,1.0,combined_annotations.csv
21486,Spectrogram 1,1,166714.0,166717.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250601_203800.wav,1134.0,2MA04668_20250601_203800.wav,3.0,Red-winged Blackbird,rewbla,0.2781,1.0,,,,1.0,combined_annotations.csv
21717,Spectrogram 1,1,170251.0,170254.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250602_055000.wav,1071.0,2MA04668_20250602_055000.wav,3.0,King Rail,kinrai4,0.8232,0.0,RWBL,check,many RWBL checks,1.0,combined_annotations.csv
21718,Spectrogram 1,1,170251.0,170254.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250602_055000.wav,1071.0,2MA04668_20250602_055000.wav,3.0,Virginia Rail,virrai,0.1629,0.0,,,,1.0,combined_annotations.csv
22386,Spectrogram 1,1,178030.0,178033.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250603_203900.wav,450.0,2MA04668_20250603_203900.wav,3.0,Red-winged Blackbird,rewbla,0.3755,1.0,,,,1.0,combined_annotations.csv
26134,Spectrogram 1,1,207025.0,207028.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250608_054800.wav,1845.0,2MA04668_20250608_054800.wav,3.0,Red-winged Blackbird,rewbla,0.9051,1.0,,,,1.0,combined_annotations.csv
26565,Spectrogram 1,1,210439.0,210442.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250609_040000.wav,459.0,2MA04668_20250609_040000.wav,3.0,King Rail,kinrai4,0.2983,0.0,NT,,"rain, Frogs! Green and Cricket Frogs",1.0,combined_annotations.csv
28823,Spectrogram 1,1,232120.0,232123.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250612_204400.wav,540.0,2MA04668_20250612_204400.wav,3.0,King Rail,kinrai4,0.811,0.0,RWBL,check,many RWBL checks,1.0,combined_annotations.csv
32008,Spectrogram 1,1,261547.0,261550.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250617_054800.wav,2367.0,2MA04668_20250617_054800.wav,3.0,Virginia Rail,virrai,0.1624,0.0,,,verify,1.0,combined_annotations.csv
32006,Spectrogram 1,1,261547.0,261550.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250617_054800.wav,2367.0,2MA04668_20250617_054800.wav,3.0,King Rail,kinrai4,0.7472,0.0,RWBL,check,verify,1.0,combined_annotations.csv
32007,Spectrogram 1,1,261547.0,261550.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250617_054800.wav,2367.0,2MA04668_20250617_054800.wav,3.0,Least Bittern,leabit,0.3094,0.0,,,verify,1.0,combined_annotations.csv
32153,Spectrogram 1,1,262042.0,262045.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250617_204600.wav,462.0,2MA04668_20250617_204600.wav,3.0,King Rail,kinrai4,0.6062,0.0,RWBL,check,sharp RWBL checks,1.0,combined_annotations.csv
32155,Spectrogram 1,1,262042.0,262045.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250617_204600.wav,462.0,2MA04668_20250617_204600.wav,3.0,Least Bittern,leabit,0.1387,0.0,,,,1.0,combined_annotations.csv
32154,Spectrogram 1,1,262042.0,262045.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250617_204600.wav,462.0,2MA04668_20250617_204600.wav,3.0,Virginia Rail,virrai,0.1992,0.0,,,,1.0,combined_annotations.csv
33374,Spectrogram 1,1,273022.0,273025.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250619_054800.wav,1842.0,2MA04668_20250619_054800.wav,3.0,King Rail,kinrai4,0.1972,0.0,RWBL,check,"RWBL check, conklaree, green frog",1.0,combined_annotations.csv
33375,Spectrogram 1,1,273022.0,273025.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250619_054800.wav,1842.0,2MA04668_20250619_054800.wav,3.0,Least Bittern,leabit,0.1533,0.0,,,,1.0,combined_annotations.csv
33376,Spectrogram 1,1,273022.0,273025.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250619_054800.wav,1842.0,2MA04668_20250619_054800.wav,3.0,Red-winged Blackbird,rewbla,0.1013,1.0,,,,1.0,combined_annotations.csv
33373,Spectrogram 1,1,273022.0,273025.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250619_054800.wav,1842.0,2MA04668_20250619_054800.wav,3.0,Virginia Rail,virrai,0.2725,0.0,,,,1.0,combined_annotations.csv
35874,Spectrogram 1,1,286519.0,286522.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250621_204700.wav,939.0,2MA04668_20250621_204700.wav,3.0,King Rail,kinrai4,0.1267,0.0,,,,1.0,combined_annotations.csv
35872,Spectrogram 1,1,286519.0,286522.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250621_204700.wav,939.0,2MA04668_20250621_204700.wav,3.0,Least Bittern,leabit,0.4183,0.0,,,,1.0,combined_annotations.csv
35873,Spectrogram 1,1,286519.0,286522.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250621_204700.wav,939.0,2MA04668_20250621_204700.wav,3.0,Red-winged Blackbird,rewbla,0.2033,1.0,,,,1.0,combined_annotations.csv
38515,Spectrogram 1,1,301927.0,301930.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250624_055000.wav,747.0,2MA04668_20250624_055000.wav,3.0,King Rail,kinrai4,0.8163,0.0,RWBL,check,many RWBL checks,1.0,combined_annotations.csv
38516,Spectrogram 1,1,301927.0,301930.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250624_055000.wav,747.0,2MA04668_20250624_055000.wav,3.0,American Bittern,amebit,0.1557,0.0,,,prob GF's in the low reg.,1.0,combined_annotations.csv
38825,Spectrogram 1,1,303460.0,303463.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250624_055000.wav,2280.0,2MA04668_20250624_055000.wav,3.0,King Rail,kinrai4,0.7438,0.0,RWBL,check,a few faint RWBL checks,1.0,combined_annotations.csv
39629,Spectrogram 1,1,309232.0,309235.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250625_055000.wav,2052.0,2MA04668_20250625_055000.wav,3.0,King Rail,kinrai4,0.1007,0.0,RWBL,check,a close and a far RWBL check,1.0,combined_annotations.csv
39628,Spectrogram 1,1,309232.0,309235.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250625_055000.wav,2052.0,2MA04668_20250625_055000.wav,3.0,Common Gallinule,comgal1,0.1143,0.0,,,,1.0,combined_annotations.csv
39627,Spectrogram 1,1,309232.0,309235.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250625_055000.wav,2052.0,2MA04668_20250625_055000.wav,3.0,Least Bittern,leabit,0.2231,0.0,,,,1.0,combined_annotations.csv
40964,Spectrogram 1,1,316129.0,316132.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250626_204800.wav,549.0,2MA04668_20250626_204800.wav,3.0,Red-winged Blackbird,rewbla,0.8308,1.0,RWBL,conklaree,"rain, pretty clean clean conklaree",1.0,combined_annotations.csv
43413,Spectrogram 1,1,329059.0,329062.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250628_204800.wav,1479.0,2MA04668_20250628_204800.wav,3.0,American Bittern,amebit,0.1336,0.0,,,,1.0,combined_annotations.csv
43410,Spectrogram 1,1,329059.0,329062.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250628_204800.wav,1479.0,2MA04668_20250628_204800.wav,3.0,King Rail,kinrai4,0.4012,0.0,,,,1.0,combined_annotations.csv
43411,Spectrogram 1,1,329059.0,329062.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250628_204800.wav,1479.0,2MA04668_20250628_204800.wav,3.0,Least Bittern,leabit,0.3533,0.0,,,,1.0,combined_annotations.csv
43412,Spectrogram 1,1,329059.0,329062.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250628_204800.wav,1479.0,2MA04668_20250628_204800.wav,3.0,Virginia Rail,virrai,0.1723,0.0,,,,1.0,combined_annotations.csv
44561,Spectrogram 1,1,335923.0,335926.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250629_204700.wav,2343.0,2MA04668_20250629_204700.wav,3.0,King Rail,kinrai4,0.197,0.0,,,,1.0,combined_annotations.csv
44958,Spectrogram 1,1,339289.0,339292.0,0.0,12000.0,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\SpringValley 2MA04668\SpringValleyData20250414to20250702\2MA04668_20250630_055200.wav,2109.0,2MA04668_20250630_055200.wav,3.0,King Rail,kinrai4,0.4992,0.0,RWBL,check,,1.0,combined_annotations.csv
